shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0021409814392808323,STI,2457,0.6,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,2457,0.6,approximation,unif-size,not-paired,full
2,1,0.0001868054316528671,STI,2457,0.6,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,2457,0.6,approximation,unif-set,not-paired,full
2,1,0.00018701028657994143,STI,2457,0.6,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,2457,0.6,approximation,ksh,not-paired,full
2,1,0.00018940768704440398,STI,2457,0.6,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,2457,0.6,approximation,faith,not-paired,full
2,1,0.001967895651079855,STI,2662,0.65,permutation,,,
2,1,0.0021343017398676306,STI,2662,0.65,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,2662,0.65,approximation,unif-size,not-paired,full
2,1,0.00018807453324713768,STI,2662,0.65,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,2662,0.65,approximation,unif-set,not-paired,full
2,1,0.0001863839656132827,STI,2662,0.65,approximation,ksh,not-paired,not full
2,1,0.0001867368800246429,STI,2662,0.65,approximation,ksh,not-paired,full
2,1,0.00018676094310777531,STI,2662,0.65,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,2662,0.65,approximation,faith,not-paired,full
2,1,0.001239832101547633,STI,2867,0.7,permutation,,,
2,1,0.002129009039254536,STI,2867,0.7,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,2867,0.7,approximation,unif-size,not-paired,full
2,1,0.00018625060337610554,STI,2867,0.7,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,2867,0.7,approximation,unif-set,not-paired,full
2,1,4.913613730821494e-05,STI,2867,0.7,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,2867,0.7,approximation,ksh,not-paired,full
2,1,0.00018602225019948143,STI,2867,0.7,approximation,faith,not-paired,not full
2,1,0.0001867368800246429,STI,2867,0.7,approximation,faith,not-paired,full
2,1,0.0025733555241975285,STI,3072,0.75,permutation,,,
2,1,0.0021584667936481354,STI,3072,0.75,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,3072,0.75,approximation,unif-size,not-paired,full
2,1,0.00018767850117450103,STI,3072,0.75,approximation,unif-set,not-paired,not full
2,1,0.0001867368800246429,STI,3072,0.75,approximation,unif-set,not-paired,full
2,1,4.92770916919617e-05,STI,3072,0.75,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,3072,0.75,approximation,ksh,not-paired,full
2,1,4.897317408778806e-05,STI,3072,0.75,approximation,faith,not-paired,not full
2,1,4.950570151996933e-05,STI,3072,0.75,approximation,faith,not-paired,full
2,1,0.0014568732539569848,STI,3276,0.8,permutation,,,
2,1,0.0021297905792096255,STI,3276,0.8,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,3276,0.8,approximation,unif-size,not-paired,full
