shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0066313472253722245,STI,1700,0.42,permutation,,,
2,1,0.0069159271335573315,STI,1700,0.42,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1700,0.42,approximation,unif-size,not-paired,full
2,1,0.0006379108724298881,STI,1700,0.42,approximation,unif-set,not-paired,not full
2,1,0.00021891047779799407,STI,1700,0.42,approximation,unif-set,not-paired,full
2,1,0.0004292503149753979,STI,1700,0.42,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1700,0.42,approximation,ksh,not-paired,full
2,1,0.00037330777194942693,STI,1700,0.42,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,1700,0.42,approximation,faith,not-paired,full
2,1,0.0037055395088244803,STI,1800,0.44,permutation,,,
2,1,0.010182628074912756,STI,1800,0.44,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1800,0.44,approximation,unif-size,not-paired,full
2,1,0.00047199929154614635,STI,1800,0.44,approximation,unif-set,not-paired,not full
2,1,0.00021891047779799407,STI,1800,0.44,approximation,unif-set,not-paired,full
2,1,0.00038463534883452575,STI,1800,0.44,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1800,0.44,approximation,ksh,not-paired,full
2,1,0.0003797030448992583,STI,1800,0.44,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,1800,0.44,approximation,faith,not-paired,full
2,1,0.004092241637205643,STI,1900,0.46,permutation,,,
2,1,0.0066542663751845265,STI,1900,0.46,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1900,0.46,approximation,unif-size,not-paired,full
2,1,0.00036678984922499405,STI,1900,0.46,approximation,unif-set,not-paired,not full
2,1,0.00021891047779799407,STI,1900,0.46,approximation,unif-set,not-paired,full
2,1,0.0003423261350095086,STI,1900,0.46,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,1900,0.46,approximation,ksh,not-paired,full
