shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.39286940461300285,STI,41,0.64,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,41,0.64,approximation,unif-set,not-paired,full
2,1,0.09643073889502016,STI,41,0.64,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,41,0.64,approximation,ksh,not-paired,full
2,1,0.0950580609213039,STI,41,0.64,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,41,0.64,approximation,faith,not-paired,full
2,1,,STI,44,0.69,permutation,,,
2,1,0.19382365027512172,STI,44,0.69,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,44,0.69,approximation,unif-size,not-paired,full
2,1,0.19246898534583542,STI,44,0.69,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,44,0.69,approximation,unif-set,not-paired,full
2,1,0.12910073050784057,STI,44,0.69,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,44,0.69,approximation,ksh,not-paired,full
2,1,0.17944493096206665,STI,44,0.69,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,44,0.69,approximation,faith,not-paired,full
2,1,,STI,48,0.75,permutation,,,
2,1,0.3496392793950482,STI,48,0.75,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,48,0.75,approximation,unif-size,not-paired,full
2,1,0.1826624603058491,STI,48,0.75,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,48,0.75,approximation,unif-set,not-paired,full
2,1,0.1826489168269093,STI,48,0.75,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,48,0.75,approximation,ksh,not-paired,full
2,1,0.16252922473691708,STI,48,0.75,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,48,0.75,approximation,faith,not-paired,full
2,1,,STI,51,0.8,permutation,,,
2,1,0.08819484325561154,STI,51,0.8,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,51,0.8,approximation,unif-size,not-paired,full
2,1,0.2792439506656885,STI,51,0.8,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,51,0.8,approximation,unif-set,not-paired,full
2,1,0.06668602702905316,STI,51,0.8,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,51,0.8,approximation,ksh,not-paired,full
2,1,0.2559725652535697,STI,51,0.8,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,51,0.8,approximation,faith,not-paired,full
2,1,,STI,54,0.84,permutation,,,
2,1,0.14898392810738414,STI,54,0.84,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,54,0.84,approximation,unif-size,not-paired,full
2,1,0.14127798289017374,STI,54,0.84,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,54,0.84,approximation,unif-set,not-paired,full
2,1,0.1694297252811203,STI,54,0.84,approximation,ksh,not-paired,not full
