shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.027105757663849695,STI,1024,0.25,permutation,,,
2,1,0.011677984583270332,STI,1024,0.25,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,1024,0.25,approximation,unif-size,not-paired,full
2,1,0.0054303627017060485,STI,1024,0.25,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,1024,0.25,approximation,unif-set,not-paired,full
2,1,0.004352018043610631,STI,1024,0.25,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,1024,0.25,approximation,ksh,not-paired,full
2,1,0.0036682515765419695,STI,1024,0.25,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,1024,0.25,approximation,faith,not-paired,full
2,1,0.015616108745992278,STI,1228,0.3,permutation,,,
2,1,0.014185020938499628,STI,1228,0.3,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,1228,0.3,approximation,unif-size,not-paired,full
2,1,0.003835007200883529,STI,1228,0.3,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,1228,0.3,approximation,unif-set,not-paired,full
2,1,0.003894615278374826,STI,1228,0.3,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,1228,0.3,approximation,ksh,not-paired,full
2,1,0.0029009120940602286,STI,1228,0.3,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,1228,0.3,approximation,faith,not-paired,full
2,1,0.012874370271166249,STI,1433,0.35,permutation,,,
2,1,0.009017226858958484,STI,1433,0.35,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,1433,0.35,approximation,unif-size,not-paired,full
2,1,0.002590074145075172,STI,1433,0.35,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,1433,0.35,approximation,unif-set,not-paired,full
2,1,0.0031889701146389365,STI,1433,0.35,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,1433,0.35,approximation,ksh,not-paired,full
2,1,0.0030020668883373736,STI,1433,0.35,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,1433,0.35,approximation,faith,not-paired,full
2,1,0.01346377466686115,STI,1638,0.4,permutation,,,
2,1,0.01548573464835289,STI,1638,0.4,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,1638,0.4,approximation,unif-size,not-paired,full
2,1,0.004048760658334542,STI,1638,0.4,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,1638,0.4,approximation,unif-set,not-paired,full
2,1,0.003410227974356243,STI,1638,0.4,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,1638,0.4,approximation,ksh,not-paired,full
2,1,0.0020848290012283966,STI,1638,0.4,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,1638,0.4,approximation,faith,not-paired,full
2,1,0.016093939418177612,STI,1843,0.45,permutation,,,
2,1,0.014234880970088296,STI,1843,0.45,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,1843,0.45,approximation,unif-size,not-paired,full
2,1,0.0033359112722764705,STI,1843,0.45,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,1843,0.45,approximation,unif-set,not-paired,full
2,1,0.003552958005818023,STI,1843,0.45,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,1843,0.45,approximation,ksh,not-paired,full
2,1,0.003123597051279907,STI,1843,0.45,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,1843,0.45,approximation,faith,not-paired,full
2,1,0.010723460121884533,STI,2048,0.5,permutation,,,
2,1,0.00938953316535076,STI,2048,0.5,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,2048,0.5,approximation,unif-size,not-paired,full
2,1,0.002779919242389089,STI,2048,0.5,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,2048,0.5,approximation,unif-set,not-paired,full
2,1,0.0029956142179643134,STI,2048,0.5,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,2048,0.5,approximation,ksh,not-paired,full
2,1,0.0025115939024777864,STI,2048,0.5,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,2048,0.5,approximation,faith,not-paired,full
2,1,0.0073833020438915,STI,2252,0.55,permutation,,,
2,1,0.011655108910963245,STI,2252,0.55,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,2252,0.55,approximation,unif-size,not-paired,full
2,1,0.002099585110984267,STI,2252,0.55,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,2252,0.55,approximation,unif-set,not-paired,full
2,1,0.0019148744892539806,STI,2252,0.55,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,2252,0.55,approximation,ksh,not-paired,full
2,1,0.0020504487795457178,STI,2252,0.55,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,2252,0.55,approximation,faith,not-paired,full
2,1,0.007872391710724442,STI,2457,0.6,permutation,,,
2,1,0.01212335821823804,STI,2457,0.6,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,2457,0.6,approximation,unif-size,not-paired,full
