shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0030727019284871454,STI,1400,0.34,approximation,unif-set,not-paired,full
2,1,0.0008275618660348634,STI,1400,0.34,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1400,0.34,approximation,ksh,not-paired,full
2,1,0.0014386288163836095,STI,1400,0.34,approximation,faith,not-paired,not full
2,1,0.0030727019284871454,STI,1400,0.34,approximation,faith,not-paired,full
2,1,0.009258100581561023,STI,1500,0.37,permutation,,,
2,1,0.009844211671809138,STI,1500,0.37,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1500,0.37,approximation,unif-size,not-paired,full
2,1,0.0009884638867127473,STI,1500,0.37,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1500,0.37,approximation,unif-set,not-paired,full
2,1,0.0006551197668047951,STI,1500,0.37,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1500,0.37,approximation,ksh,not-paired,full
2,1,0.0007261784410911783,STI,1500,0.37,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,1500,0.37,approximation,faith,not-paired,full
2,1,0.0073083302591180465,STI,1600,0.39,permutation,,,
2,1,0.008885523962592876,STI,1600,0.39,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1600,0.39,approximation,unif-size,not-paired,full
2,1,0.0011534403039904246,STI,1600,0.39,approximation,unif-set,not-paired,not full
2,1,0.0030727019284871454,STI,1600,0.39,approximation,unif-set,not-paired,full
2,1,0.0008654586402305989,STI,1600,0.39,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1600,0.39,approximation,ksh,not-paired,full
2,1,0.0009371800045918049,STI,1600,0.39,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,1600,0.39,approximation,faith,not-paired,full
2,1,0.008196032197687312,STI,1700,0.42,permutation,,,
2,1,0.010710453646488054,STI,1700,0.42,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1700,0.42,approximation,unif-size,not-paired,full
2,1,0.0009348628908034893,STI,1700,0.42,approximation,unif-set,not-paired,not full
2,1,0.0012654613812851955,STI,1700,0.42,approximation,unif-set,not-paired,full
2,1,0.0007405956407215178,STI,1700,0.42,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1700,0.42,approximation,ksh,not-paired,full
2,1,0.0005560129725663364,STI,1700,0.42,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,1700,0.42,approximation,faith,not-paired,full
2,1,0.007253868436715399,STI,1800,0.44,permutation,,,
2,1,0.008107515754584044,STI,1800,0.44,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1800,0.44,approximation,unif-size,not-paired,full
2,1,0.0005780102384138834,STI,1800,0.44,approximation,unif-set,not-paired,not full
2,1,0.0012654613812851955,STI,1800,0.44,approximation,unif-set,not-paired,full
2,1,0.0005009212553050506,STI,1800,0.44,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1800,0.44,approximation,ksh,not-paired,full
2,1,0.0006656585474370191,STI,1800,0.44,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,1800,0.44,approximation,faith,not-paired,full
2,1,0.008009400249587767,STI,1900,0.46,permutation,,,
2,1,0.01340560866362347,STI,1900,0.46,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,1900,0.46,approximation,unif-size,not-paired,full
2,1,0.00048243986537408194,STI,1900,0.46,approximation,unif-set,not-paired,not full
2,1,0.0012654613812851955,STI,1900,0.46,approximation,unif-set,not-paired,full
2,1,0.0005253333776166377,STI,1900,0.46,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,1900,0.46,approximation,ksh,not-paired,full
2,1,0.0005663035187382911,STI,1900,0.46,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,1900,0.46,approximation,faith,not-paired,full
2,1,0.0032599182505960054,STI,2000,0.49,permutation,,,
2,1,0.013666834656040211,STI,2000,0.49,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,2000,0.49,approximation,unif-size,not-paired,full
2,1,0.0006576233259239459,STI,2000,0.49,approximation,unif-set,not-paired,not full
2,1,0.0012654613812851955,STI,2000,0.49,approximation,unif-set,not-paired,full
2,1,0.0004989568492356853,STI,2000,0.49,approximation,ksh,not-paired,not full
2,1,0.0012654613812851955,STI,2000,0.49,approximation,ksh,not-paired,full
2,1,0.000501355273708077,STI,2000,0.49,approximation,faith,not-paired,not full
2,1,0.0012654613812851955,STI,2000,0.49,approximation,faith,not-paired,full
